SKEY,SE,LC_SE_NM,CMPNM,DETAIL_INFO,CVNTL_KND_NM,IMAGE_URL,WRITNG_DE
629,도시철도 음식점,1호선,와사비꼬막정식 다대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
630,도시철도 음식점,2호선,오발탄 해운대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
631,도시철도 음식점,2호선,일광수산횟집,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
632,도시철도 음식점,2호선,돈가스시 센텀점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
633,도시철도 음식점,2호선,24시전주명가콩나물국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
634,도시철도 음식점,2호선,무무돈까스 광안점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
635,도시철도 음식점,2호선,갈비삼대정,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
636,도시철도 음식점,1호선,봉평메밀면가 서대신점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
637,도시철도 음식점,1호선,시골한방 돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
638,도시철도 음식점,1호선,성화아구찜,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
639,도시철도 음식점,1호선,돈아돈아 숯불구이촌 1호점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
640,도시철도 음식점,1호선,시민돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
641,도시철도 음식점,1호선,쿠우쿠우 괴정점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"장애인전용주차구역,엘리베이터,입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
642,도시철도 음식점,1호선,피자1번가 당리점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
643,도시철도 음식점,1호선,초원아구찜,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
644,도시철도 음식점,1호선,황상필 생선구이,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
645,도시철도 음식점,1호선,동강한우참숯구이,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
646,도시철도 음식점,1호선,함안장터대구식당,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
647,도시철도 음식점,1호선,남강면옥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
648,도시철도 음식점,1호선,부뚜막,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
649,도시철도 음식점,1호선,풍미식당,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
650,도시철도 음식점,1호선,블랙웍,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,장애인전용주차구역,엘리베이터,장애인화장실",http://www.wheelbusan.or.kr/board/list/200a01?init,
651,도시철도 음식점,1호선,해금강,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
652,도시철도 음식점,1호선,스시보노,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
653,도시철도 음식점,1호선,남포집,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
654,도시철도 음식점,1호선,미정횟집,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
655,도시철도 음식점,1호선,아빠곰탕 부산점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
656,도시철도 음식점,1호선,3678통장어,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
657,도시철도 음식점,1호선,부산임진각식당,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"경사로,이용가능시설,자동문,장애인전용주차구역,엘리베이터,입식테이블,음식점",http://www.wheelbusan.or.kr/board/list/200a01?init,
658,도시철도 음식점,1호선,명동칼국수 남산점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
659,도시철도 음식점,1호선,도니가족발,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,이용가능시설,자동문,음식점,경사로",http://www.wheelbusan.or.kr/board/list/200a01?init,
660,도시철도 음식점,2호선,장산수제왕돈까스,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,이용가능시설,자동문,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
661,도시철도 음식점,2호선,신창국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
662,도시철도 음식점,1호선,부대꼬마김밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
663,도시철도 음식점,1호선,구름다리 쌈도둑한식,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,자동문,장애인전용주차구역,엘리베이터,입식테이블,음식점,경사로",http://www.wheelbusan.or.kr/board/list/200a01?init,
664,도시철도 음식점,1호선,서울깍두기 본점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,자동문,입식테이블,음식점,경사로",http://www.wheelbusan.or.kr/board/list/200a01?init,
665,도시철도 음식점,3호선,수영도기 차돌구이,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
666,도시철도 음식점,3호선,본죽 배산역점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
667,도시철도 음식점,3호선,홍원갈비탕 연산점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
668,도시철도 음식점,1호선,아리산,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"경사로,이용가능시설,입식테이블,음식점",http://www.wheelbusan.or.kr/board/list/200a01?init,
669,도시철도 음식점,동해선,마당쇠돼지갈비 일광점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
670,도시철도 음식점,동해선,시골의 맛 일광점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
671,도시철도 음식점,김해 경전철,최뼈다구해장국,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
672,도시철도 음식점,김해 경전철,장수촌24시순대돼지국밥 사상점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
673,도시철도 음식점,김해 경전철,도담육개장 본점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"장애인화장실,입식테이블,음식점,이용가능시설,장애인전용주차구역",http://www.wheelbusan.or.kr/board/list/200a01?init,
674,도시철도 음식점,김해 경전철,짬뽕공화국,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,경사로,이용가능시설,자동문,장애인전용주차구역",http://www.wheelbusan.or.kr/board/list/200a01?init,
675,도시철도 음식점,1호선,김밥일번지 교대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
676,도시철도 음식점,1호선,오정은김밥 교대역점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
677,관광지 음식점,광안리,신라횟집,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/400a02?init,
678,관광지 음식점,해운대,대도식당 해운대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문,장애인전용주차구역,엘리베이터,장애인화장실",http://www.wheelbusan.or.kr/board/list/400a02?init,
679,관광지 음식점,용두산공원/영화체험박물관,중앙모밀,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/400a02?init,
680,관광지 음식점,용두산공원/영화체험박물관,아는행님,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/400a02?init,
681,도시철도 음식점,1호선,대가참치 부산본점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
